,ID,Name,Age,Nationality,Overall,Potential,Value,Preferred Foot,Body Type,Position,HeightCM,WeightKG,Grade
12570,256941,22 A. Gomis,28,France,65,65,0.625,Left,Normal (185+),LCB,185,83,3
12571,259433,21 J. Llano,19,Paraguay,50,66,0.12,Right,Lean (170-),SUB,170,75,1
12572,256227,21 D. Weiß,25,Germany,60,63,0.325,Right,Normal (170-),SUB,166,70,2
12573,263555,N. Michelis,21,Greece,63,75,1.1,Left,Lean (185+),LCB,192,79,2
12574,263207,Miguel Muñoz,25,Spain,58,63,0.275,Right,Lean (170-185),SUB,182,73,2
12575,255821,21 T. Shimamura,21,Japan,55,64,0.275,Left,Lean (170-),RES,170,59,2
12576,260922,C. Gomez,21,Benin,59,68,0.5,Right,Normal (170-185),RES,183,75,2
12577,264361,22 D. Iacoponi,19,Italy,58,75,0.525,Right,Normal (170-185),SUB,175,73,2
12578,263768,22 J. Eichhorn,19,Germany,59,73,0.5,Left,Lean (170-),SUB,165,66,2
12579,253021,22 Z. Rudden,21,Scotland,61,71,0.75,Right,Lean (185+),SUB,187,75,2
12580,255299,20 F. Rodríguez,26,Costa Rica,63,64,0.45,Right,Lean (170-185),SUB,182,73,2
12581,252836,21 T. Chamberlain,18,England,51,63,0.14,Right,Lean (185+),RES,185,69,1
12582,255224,22 S. Zobo,20,Cameroon,58,69,0.45,Right,Normal (170-185),SUB,180,68,2
12583,253728,21 Ó. Millán,18,Mexico,57,74,0.425,Right,Lean (170-185),SUB,171,65,2
12584,253691,21 A. Mota,20,Mexico,54,66,0.24,Right,Lean (170-185),SUB,179,63,1
12585,266543,22 A. Ahoussou,17,Côte d'Ivoire,62,77,0.85,Left,Lean (185+),RES,188,75,2
12586,262569,R. Trevitt,19,England,57,72,0.4,Right,Lean (170-),RES,170,65,2
12587,268064,22 E. Gueye,21,Germany,57,64,0.325,Right,Lean (170-185),RES,178,72,2
12588,255969,21 A. Al Hamlawi,19,Sweden,56,68,0.35,Right,Normal (170-185),SUB,180,75,2
12589,256930,21 M. Kaczmarek,17,Poland,53,71,0.23,Right,Lean (170-185),SUB,171,63,1
12590,267722,22 A. Pinto,20,Argentina,59,69,0.5,Right,Lean (170-),RES,168,60,2
12591,270950,N. Al Qumairi,21,Saudi Arabia,55,66,0.275,Right,Lean (170-185),RES,171,66,2
12592,259672,21 E. Igbonekwu,18,Nigeria,56,70,0.325,Right,Lean (170-185),SUB,174,69,2
12593,260354,22 D. Okamura,24,Japan,63,68,0.65,Right,Normal (170-185),SUB,183,82,2
12594,258197,S. Sahil,22,India,53,63,0.2,Right,Normal (170-185),SUB,176,70,1
12595,254856,22 L. Andoh,21,Netherlands,56,61,0.2,Right,Normal (185+),RES,191,91,2
12596,257514,21 J. Juárez,21,Mexico,58,64,0.3,Left,Normal (170-185),SUB,177,73,2
12597,254799,M. Bočić,22,Serbia,58,68,0.45,Right,Lean (170-185),RES,180,73,2
12598,268911,Thiago,21,Brazil,55,64,0.275,Left,Normal (170-),RES,170,78,2
12599,269794,O. Massey,18,England,53,62,0.2,Right,Lean (170-185),SUB,175,71,1
12600,254269,20 S. Marthinussen,19,Norway,53,67,0.13,Right,Lean (170-185),RES,182,75,1
12601,261484,A. Louveau,22,France,60,72,0.575,Left,Normal (185+),RES,189,86,2
12602,269684,Y. Al Najai,23,Saudi Arabia,56,63,0.275,Right,Normal (170-185),RES,174,69,2
12603,269878,G. Horbury,18,England,51,59,0.12,Right,Lean (170-185),SUB,183,74,1
12604,190033,D. Webster,32,Republic of Ireland,59,59,0.15,Right,Normal (185+),RES,187,77,2
12605,259413,22 D. Sea,20,France,57,61,0.23,Right,Normal (170-185),RES,181,65,2
12606,259965,W. Antelo,21,Bolivia,64,71,1.1,Right,Stocky (170-185),SUB,181,94,2
12607,255559,22 C. Barbu,21,Romania,56,66,0.325,Right,Lean (170-185),RES,183,71,2
12608,260859,22 R. Fukushima,19,Japan,56,70,0.325,Left,Normal (170-185),RES,175,73,2
12609,258161,21 Peteiro,22,Spain,61,65,0.425,Right,Normal (170-185),RES,183,74,2
12610,261604,C. Harris,22,England,54,64,0.24,Right,Normal (170-185),SUB,183,73,1
12611,261165,21 M. Zachciał,20,Poland,52,61,0.17,Right,Lean (170-185),RES,176,74,1
12612,253509,S. Das,26,India,54,57,0.13,Right,Normal (170-185),SUB,173,72,1
12613,260195,John Patrick,18,Spain,59,78,0.575,Right,Lean (185+),SUB,193,80,2
12614,261570,22 B. Osses,19,Chile,58,69,0.45,Left,Normal (170-185),LM,175,72,2
12615,268068,X. Martlé,18,Belgium,58,76,0.525,Right,Normal (170-185),SUB,172,60,2
12616,260420,22 J. Ramírez,20,Mexico,61,70,0.725,Right,Normal (170-185),SUB,176,73,2
12617,255387,20 F. Ramos,24,Argentina,57,60,0.13,Right,Normal (170-185),SUB,173,70,2
12618,255180,22 W. Harris,20,England,55,65,0.275,Right,Lean (185+),RES,188,84,2
12619,269608,J. Deakin,17,England,53,66,0.22,Right,Lean (185+),RES,187,70,1
12620,264825,I. Mohamed,21,Comoros,55,68,0.3,Left,Normal (185+),RES,191,80,2
12621,256801,A. Kamardin,20,Comoros,61,65,0.425,Right,Lean (170-185),RES,183,72,2
12622,259053,C. Castro Devenish,21,Colombia,66,79,2.0,Right,Lean (185+),SUB,192,84,3
12623,221087,Pau López,27,Spain,79,82,17.0,Left,Lean (185+),GK,189,77,4
12624,255196,20 J. Jellis,18,England,50,65,0.06,Right,Normal (170-185),RES,178,70,1
12625,271095,B. Łuczak,19,Poland,51,64,0.14,Right,Normal (170-185),SUB,182,76,1
12626,258772,22 J. Buchta,20,Austria,58,67,0.425,Right,Lean (170-185),RES,182,71,2
12627,268259,N. Weiper,17,Germany,60,81,0.775,Right,Normal (185+),RES,192,81,2
12628,270523,M. Kurt,19,Turkey,56,72,0.375,Right,Lean (170-185),SUB,180,73,2
12629,264343,J. Schröder,19,Germany,57,73,0.4,Left,Lean (170-185),RES,180,73,2
12630,270536,V. Byskov,17,Denmark,53,75,0.3,Right,Normal (170-185),RES,180,70,1
12631,265535,22 R. Meissen,19,Netherlands,60,72,0.55,Right,Normal (185+),RES,193,84,2
12632,268135,H. Bright,18,Wales,54,63,0.22,Right,Lean (170-185),SUB,179,67,1
12633,259242,21 K. Gutowski,21,Poland,56,65,0.325,Right,Normal (170-185),RES,181,77,2
12634,246296,K. Etete,20,England,62,77,0.975,Right,Lean (185+),SUB,198,90,2
12635,258538,21 M. Popović,23,Australia,58,62,0.3,Left,Normal (185+),SUB,188,80,2
12636,262102,R. Kluivert,21,Netherlands,60,73,0.575,Right,Stocky (170-185),SUB,178,73,2
12637,260693,21 A. Guérin,19,France,54,66,0.25,Right,Normal (170-),RES,169,63,1
12638,271140,L. Rocrou,19,France,56,67,0.3,Right,Normal (170-185),SUB,179,67,2
12639,269886,L. Chrubasik,22,Germany,58,66,0.45,Right,Stocky (185+),SUB,187,85,2
12640,269630,Llinares,22,Spain,57,65,0.35,Left,Lean (170-185),SUB,180,75,2
12641,258089,22 L. Quiroz,17,Argentina,60,74,0.525,Left,Normal (170-185),RES,183,76,2
12642,260673,22 J. Oliver,18,England,56,72,0.35,Right,Normal (170-185),RES,178,67,2
12643,266828,C. Kavanagh,18,Republic of Ireland,58,76,0.525,Right,Lean (170-185),RES,183,85,2
12644,259321,22 N. Acosta,21,Uruguay,58,68,0.45,Right,Normal (170-185),SUB,180,78,2
12645,266125,A. Hoskonen,25,Finland,57,64,0.3,Right,Normal (185+),SUB,186,80,2
12646,267883,J. Ryan,18,Republic of Ireland,54,65,0.22,Right,Lean (170-185),SUB,180,70,1
12647,259379,A. Al Alawi,25,Saudi Arabia,55,59,0.16,Left,Lean (170-),RES,169,68,2
12648,258003,22 M. Mannhardt,18,Germany,53,70,0.23,Right,Lean (170-185),SUB,183,67,1
12649,258152,21 N. Igbokwe,17,Germany,56,68,0.3,Right,Lean (170-185),RES,177,69,2
12650,266636,A. Obert,19,Slovakia,63,75,1.1,Left,Normal (185+),SUB,188,75,2
12651,259535,21 J. Pucheta,17,Argentina,60,73,0.575,Right,Normal (170-185),RES,174,74,2
12652,251584,20 C. Häusl,23,Germany,59,64,0.19,Right,Normal (185+),RES,186,77,2
12653,256052,21 V. Ramírez,19,Chile,52,68,0.21,Right,Lean (170-),SUB,169,61,1
12654,269008,Gao Yunan,18,China PR,54,69,0.25,Right,Lean (170-185),RCM,180,56,1
12655,254959,22 F. Torres,22,Argentina,61,71,0.7,Right,Normal (170-185),RES,179,66,2
12656,255547,Cha Oh Yeon,24,Korea Republic,53,61,0.19,Left,Normal (185+),RES,186,77,1
12657,266789,Hwang Jae Won,19,Korea Republic,58,68,0.425,Right,Normal (170-185),RES,180,73,2
12658,260043,22 O. Midtskogen,25,Norway,55,58,0.17,Right,Normal (185+),RES,196,75,2
12659,268630,I. Price,18,Northern Ireland,50,73,0.15,Right,Lean (170-185),RES,178,74,1
12660,253658,Wang Chengkuai,27,China PR,55,55,0.13,Right,Lean (185+),SUB,187,80,2
12661,263713,22 T. Addy,19,England,56,73,0.375,Left,Normal (170-185),RES,182,68,2
12662,269330,22 E. Llanes,18,Paraguay,61,78,0.8,Left,Lean (170-185),SUB,174,70,2
12663,261241,M. Ibrahimi,19,Germany,59,73,0.525,Right,Lean (170-185),SUB,182,73,2
12664,258036,M. Johnston,18,Scotland,58,65,0.375,Right,Normal (170-185),SUB,179,72,2
12665,257893,R. Jesuraj,25,India,56,57,0.17,Right,Normal (170-),RM,170,67,2
12666,259727,V. Singh,20,India,56,64,0.325,Right,Lean (170-185),SUB,173,63,2
12667,261408,22 L. Hallett,17,England,52,62,0.17,Right,Lean (170-185),SUB,178,64,1
12668,263222,22 R. Pluijmen,18,Netherlands,58,72,0.45,Left,Lean (170-185),RES,171,65,2
12669,258623,22 J. Hutchinson,19,England,54,65,0.23,Right,Lean (185+),RES,185,74,1
12670,256386,21 Jeon Seung Min,19,Korea Republic,50,62,0.11,Left,Lean (170-185),RES,174,73,1
12671,268597,J. Erabi,19,Sweden,56,74,0.375,Right,Normal (170-185),SUB,183,84,2
12672,259574,21 E. Mustre,17,Mexico,59,70,0.475,Right,Normal (170-185),RES,177,76,2
12673,263267,22 I. Al Harbi,25,Saudi Arabia,57,58,0.2,Left,Normal (170-),SUB,169,65,2
12674,255202,21 M. Delgado,32,Peru,61,61,0.21,Right,Lean (185+),RDM,188,70,2
12675,257959,D. Min,23,Netherlands,59,65,0.35,Right,Normal (185+),RES,188,78,2
12676,270556,Arroyo,18,Spain,62,76,0.925,Right,Normal (170-185),RES,179,67,2
12677,252894,22 R. Riley,18,England,52,72,0.22,Right,Lean (170-185),RES,180,73,1
12678,258120,21 R. Pérez,16,Uruguay,55,68,0.3,Right,Lean (170-),SUB,165,58,2
12679,266007,D. Bendrik,19,Sweden,53,70,0.23,Right,Normal (170-185),RES,182,74,1
12680,205186,P. Gazzaniga,30,Argentina,74,74,2.8,Right,Lean (185+),SUB,196,90,3
12681,254734,21 R. Fernández,23,Uruguay,61,67,0.475,Right,Normal (185+),RB,187,74,2
12682,266213,C. Smith,18,United States,55,73,0.3,Right,Normal (170-185),RES,178,78,2
12683,270752,A. Al Muzayil,22,Saudi Arabia,53,62,0.2,Right,Normal (170-185),SUB,172,70,1
12684,189159,L. Waterfall,31,England,62,62,0.275,Right,Normal (185+),RCB,188,84,2
12685,255957,21 F. Cárdenas,20,Bolivia,49,64,0.11,Right,Lean (170-),SUB,166,62,1
12686,264009,22 Y. Gurfinkel,23,Israel,57,64,0.3,Left,Normal (170-185),SUB,171,65,2
12687,261890,Xie Longfei,21,China PR,49,56,0.09,Right,Normal (170-185),RES,175,70,1
12688,259128,S. Hawsawi,24,Saudi Arabia,58,64,0.3,Right,Normal (170-185),SUB,172,68,2
12689,254922,20 Yoo Sung Hyung,21,Korea Republic,50,58,0.045,Right,Normal (170-185),RES,177,73,1
12690,257495,22 L. Lawrie-Lattanzio,19,Australia,55,68,0.3,Right,Lean (170-185),SUB,172,64,2
12691,267612,É. N'Zeyi,24,France,55,60,0.17,Right,Lean (185+),RDM,185,76,2
12692,256561,21 G. Davis,19,Chile,52,66,0.19,Right,Lean (170-185),SUB,175,68,1
12693,263714,22 E. McJannet,17,Republic of Ireland,54,74,0.3,Right,Normal (170-185),RES,177,69,1
12694,251689,N. Lang,20,Germany,64,79,1.3,Right,Normal (185+),SUB,185,78,2
12695,259507,R. Apter,19,Scotland,52,71,0.21,Left,Lean (170-185),RES,175,58,1
12696,253896,21 J. Echeverría,20,Venezuela,57,68,0.35,Right,Lean (170-185),RES,174,70,2
12697,261418,Yaya Toure,18,United States,59,76,0.575,Left,Lean (170-185),RES,173,67,2
12698,267421,E. Velasquez,23,Bolivia,62,68,0.575,Right,Normal (185+),RCB,187,70,2
12699,255915,21 Park Jae Hun,21,Korea Republic,55,60,0.19,Right,Normal (170-185),SUB,176,69,2
12700,262340,M. Tol,24,Netherlands,64,70,0.85,Right,Normal (185+),LCB,188,81,2
12701,271128,M. Ros,20,France,58,67,0.425,Right,Normal (170-185),RES,176,75,2
12702,264188,22 T. Fukui,16,Japan,53,74,0.3,Right,Normal (170-185),RES,172,65,1
12703,264193,22 B. Greenwood,18,Republic of Ireland,56,70,0.325,Left,Normal (170-185),RES,180,70,2
12704,255792,21 P. Antón,20,Peru,53,64,0.2,Right,Lean (170-185),CM,173,70,1
12705,270033,T. Oermann,18,Germany,61,73,0.725,Right,Lean (185+),SUB,187,76,2
12706,255809,22 B. Scorza,20,Uruguay,58,67,0.45,Right,Lean (170-185),LS,176,72,2
12707,257106,21 J. Armstrong,18,Scotland,49,65,0.12,Right,Normal (170-185),RES,176,76,1
12708,256364,21 D. Stefanović,19,Switzerland,52,67,0.18,Right,Lean (170-185),RES,178,73,1
12709,270907,M. Meisl,21,Austria,62,71,0.825,Left,Normal (185+),RES,188,80,2
12710,245473,19 R. Grym,19,Poland,51,63,0.06,Right,Normal (170-185),RES,182,76,1
12711,270974,T. Storm,17,Denmark,50,71,0.15,Right,Lean (170-185),RES,176,72,1
12712,263599,22 P. Zaidan,20,Guinea,57,67,0.35,Left,Lean (170-185),SUB,176,63,2
12713,261109,S. Hazazi,19,Saudi Arabia,56,71,0.325,Left,Normal (170-185),SUB,178,72,2
12714,260598,22 S. Poyraz,16,Turkey,56,79,0.45,Right,Lean (170-185),SUB,177,70,2
12715,258275,S. Lauf,20,Austria,57,69,0.4,Right,Lean (170-185),RES,179,70,2
12716,254647,21 M. Rush,19,England,53,71,0.24,Right,Normal (170-),RES,170,59,1
12717,261653,L. Lobinger,23,Germany,59,68,0.5,Right,Normal (185+),SUB,192,85,2
12718,255545,21 J. Gómez,20,Mexico,58,70,0.5,Right,Lean (170-185),RES,173,68,2
12719,254821,20 B. Prętnik,18,Poland,54,70,0.13,Right,Lean (170-185),RES,180,71,1
12720,264066,S. Saatçı,19,Turkey,64,78,1.3,Right,Normal (185+),SUB,190,90,2
12721,258537,22 T. Al Shahrani,21,Saudi Arabia,51,63,0.14,Right,Normal (170-185),RES,175,73,1
12722,263692,G. Aranda,21,Argentina,64,75,1.2,Right,Normal (185+),RES,190,82,2
12723,258625,A. Barry,22,France,64,72,1.2,Right,Normal (185+),RCB,185,78,2
12724,264777,22 C. Keita,21,Côte d'Ivoire,58,65,0.425,Right,Normal (170-185),RES,183,74,2
12725,269321,M. Kourouma,19,Germany,56,70,0.325,Right,Lean (170-185),SUB,183,77,2
12726,269144,S. Bitsindou,26,Congo,55,58,0.15,Right,Normal (185+),SUB,191,82,2
12727,263018,David Sousa,20,Brazil,63,74,0.975,Left,Lean (185+),SUB,192,78,2
12728,264624,22 J. Veale,18,England,51,58,0.11,Right,Normal (170-185),RES,178,76,1
12729,263841,P. Fahrner,19,Germany,54,68,0.25,Right,Normal (170-185),SUB,178,75,1
12730,188727,B. Poulain,34,France,65,65,0.23,Right,Normal (185+),CB,189,83,3
12731,247612,22 D. Sealy,18,United States,57,77,0.45,Left,Normal (170-185),RES,178,61,2
12732,268816,F. Ortellado,21,Argentina,64,76,1.4,Left,Normal (185+),RES,188,83,2
12733,268483,P. Judd,23,United States,58,65,0.4,Right,Normal (185+),RES,191,84,2
12734,261749,21 A. Harkin,27,Republic of Ireland,49,49,0.05,Right,Normal (170-185),RES,182,75,1
12735,271131,N. Al Suhaymi,27,Saudi Arabia,53,54,0.11,Right,Lean (170-),SUB,168,58,1
12736,269357,N. Valente,30,Italy,58,58,0.2,Right,Normal (170-),SUB,170,75,2
12737,255885,21 J. Zules Caicedo,29,Colombia,64,64,0.5,Right,Normal (170-185),SUB,183,76,2
12738,261489,22 A. Williams,17,England,50,63,0.11,Left,Lean (170-185),RES,178,70,1
12739,259971,22 N. Guzmán,21,Argentina,61,70,0.725,Right,Lean (170-185),SUB,171,66,2
12740,261907,Zhang Xiangshuo,21,China PR,51,57,0.09,Left,Lean (170-185),SUB,181,76,1
12741,263560,22 A. Porter,19,England,50,61,0.1,Right,Lean (185+),RES,186,70,1
12742,260412,21 A. Aydin,20,Germany,56,64,0.325,Right,Normal (170-185),SUB,172,67,2
12743,267737,A. Zimarino,20,Australia,53,64,0.21,Left,Normal (170-185),SUB,176,70,1
12744,261056,22 Lee Ji Hoon,19,Korea Republic,56,74,0.375,Right,Normal (170-185),RES,177,71,2
12745,257963,21 T. Hall,23,Luxembourg,64,73,1.2,Left,Normal (185+),SUB,190,85,2
12746,253020,22 E. Al Muwallad,21,Saudi Arabia,55,65,0.275,Right,Normal (170-),RES,166,59,2
12747,263869,22 Víctor Sanchís,20,Spain,60,71,0.5,Right,Lean (170-185),RES,183,75,2
12748,263901,22 E. Turns,18,England,58,75,0.475,Left,Lean (185+),RES,185,76,2
12749,262404,F. Bacher,22,Austria,63,71,1.0,Right,Normal (185+),RB,190,81,2
12750,263351,22 A. Demici,21,Romania,56,64,0.3,Left,Lean (170-185),RES,176,67,2
12751,192162,16 M. Ali Khan,26,Lebanon,65,66,0.5,Right,Stocky (170-185),SUB,182,86,3
12752,258638,21 A. Hirtlreiter,17,Germany,57,78,0.525,Right,Lean (170-185),SUB,172,66,2
12753,253559,20 J. Mosquera,26,Colombia,57,58,0.12,Right,Normal (170-185),SUB,180,68,2
12754,253971,22 T. Dickson-Peters,18,Scotland,56,67,0.3,Right,Lean (170-185),SUB,180,73,2
12755,260560,22 T. Otake,18,Japan,58,70,0.45,Left,Normal (170-185),RES,172,68,2
12756,256797,21 J. Hindle,26,England,57,58,0.2,Right,Normal (170-185),SUB,180,75,2
12757,222511,E. Unsain,27,Argentina,75,78,5.5,Right,Normal (185+),GK,188,83,4
12758,257090,I. Doukouré,18,France,63,77,1.0,Right,Normal (170-185),SUB,183,80,2
12759,266148,C. Hollman,18,Australia,54,71,0.275,Left,Lean (170-),SUB,160,60,1
12760,265512,22 L. Soria,16,Argentina,58,80,0.65,Right,Normal (170-185),RES,175,70,2
12761,258988,22 D. Radonjic,30,Croatia,61,61,0.325,Right,Lean (185+),SUB,190,91,2
12762,253014,21 H. Al Quraish,22,Saudi Arabia,50,60,0.1,Right,Normal (170-185),SUB,181,70,1
12763,267614,J. Antczak,18,Poland,55,74,0.325,Right,Lean (170-),RES,168,61,2
12764,260107,22 Britto PM,27,India,54,54,0.11,Right,Normal (170-185),RM,174,70,1
12765,269915,L. Pastrán,20,Argentina,60,70,0.55,Right,Normal (170-185),LW,173,72,2
12766,255077,20 Léo Chão,19,Portugal,62,74,0.525,Right,Normal (170-185),RES,173,66,2
12767,262017,22 C. Stringer,19,Republic of Ireland,50,60,0.1,Right,Lean (185+),SUB,185,65,1
12768,262552,O. Fuglsang,20,Denmark,54,68,0.25,Right,Lean (170-185),RES,173,56,1
12769,261293,S. Jatta,19,Norway,58,76,0.525,Right,Lean (170-185),SUB,182,70,2
12770,252820,21 F. Sagman,20,Germany,58,71,0.475,Right,Normal (170-185),SUB,178,75,2
12771,261632,21 B. Meyapya Fongain,19,Cameroon,63,73,0,Right,Normal (185+),SUB,185,75,2
12772,268410,C. Sichenje,18,Kenya,56,77,0.425,Right,Normal (185+),SUB,189,75,2
12773,262677,22 M. Świdzikowski,31,Poland,60,60,0.17,Right,Normal (170-185),SUB,182,79,2
12774,256171,21 E. López,23,Peru,52,59,0.16,Right,Lean (170-),SUB,169,64,1
12775,270052,B. Azubel,28,Israel,60,60,0.25,Right,Lean (185+),RS,193,84,2
12776,252987,G. Materan,24,Venezuela,61,66,0.5,Left,Normal (170-185),SUB,177,64,2
12777,269246,M. Eerdhuijzen,21,Netherlands,64,73,1.2,Left,Normal (185+),SUB,191,78,2
12778,268535,22 G. Nardelli,21,Argentina,63,71,1.0,Right,Lean (185+),RES,186,76,2
12779,252981,W. Díaz,37,Venezuela,64,64,0.1,Right,Normal (185+),RCB,185,77,2
12780,263503,22 E. Naya,19,Argentina,60,72,0.6,Right,Normal (185+),RES,191,87,2
12781,257553,21 M. Augé,19,Germany,55,67,0.275,Right,Normal (170-185),RES,178,70,2
12782,255378,21 A. Balaruban,18,Switzerland,56,75,0.35,Left,Normal (170-185),SUB,176,65,2
12783,260997,22 C. Ion,22,Romania,57,65,0.35,Right,Normal (185+),SUB,188,80,2
12784,256946,22 P. Kouame,20,Sweden,54,67,0.25,Right,Lean (170-185),RES,174,65,1
12785,262426,M. Aidara,25,Côte d'Ivoire,67,73,1.4,Right,Normal (185+),SUB,186,80,3
12786,156172,09 S. Hughes,31,England,65,71,0,Left,Normal (170-185),LCM,183,78,3
12787,254644,21 J. Bender,18,United States,52,69,0.2,Right,Lean (170-185),RES,175,68,1
12788,263552,22 C. Ferguson,18,England,57,73,0.425,Left,Lean (185+),RES,185,79,2
12789,258613,21 J. Campbell,17,England,53,68,0.21,Right,Normal (170-185),SUB,171,69,1
12790,242385,T. Abraham,21,England,56,62,0.23,Right,Lean (170-185),SUB,185,78,2
12791,262735,22 A. Mărieș,19,Romania,57,70,0.4,Right,Normal (170-185),SUB,177,69,2
12792,261120,22 S. Pungi,20,Angola,57,67,0.325,Right,Normal (185+),SUB,185,80,2
12793,267568,22 J. O'Neil,19,Uruguay,59,71,0.5,Left,Normal (170-),SUB,169,70,2
12794,263565,Wang Haoran,21,China PR,50,60,0.1,Right,Normal (170-185),SUB,183,77,1
12795,269277,B. Mendy,30,Senegal,64,64,0.475,Right,Lean (170-185),LCB,180,75,2
12796,269592,A. Braithwaite,18,England,50,56,0.06,Right,Lean (170-185),RES,177,73,1
12797,271247,S. Alvero,20,France,54,64,0.22,Right,Stocky (185+),RES,202,93,1
12798,269538,A. Abdusalam,19,China PR,53,63,0.2,Right,Lean (170-185),SUB,175,61,1
12799,259182,21 G. Plumbuitu,16,Romania,56,70,0.325,Right,Normal (170-185),SUB,176,72,2
12800,269438,F. Zawadzki,18,Poland,57,71,0.375,Right,Lean (170-185),SUB,176,73,2
12801,268130,I. Murphy,22,United States,59,68,0.475,Left,Lean (185+),LCB,188,74,2
12802,262249,M. Wyparło,18,Poland,53,68,0.21,Right,Normal (185+),RES,190,74,1
12803,256745,C. Moses,28,Sierra Leone,58,58,0.21,Right,Normal (170-185),RES,181,76,2
12804,258344,21 V. Mulțanescu,36,Romania,56,56,0.045,Right,Stocky (185+),SUB,187,78,2
12805,261164,A. Durrer,20,Switzerland,58,67,0.425,Right,Normal (185+),SUB,188,81,2
12806,266413,22 N. Dundas,17,Netherlands,50,73,0.15,Right,Normal (185+),RES,188,71,1
12807,260077,22 A. Kastrati,18,Kosovo,58,71,0.475,Right,Lean (185+),SUB,194,69,2
12808,258785,N. Innocenti,20,France,59,74,0.5,Left,Normal (185+),SUB,187,75,2
12809,267465,A. Salama,21,France,61,70,0.75,Right,Lean (185+),SUB,192,78,2
12810,253009,21 A. Cáceres,20,Chile,58,73,0.5,Right,Lean (170-185),SUB,181,72,2
12811,255813,21 R. Folleco,22,Ecuador,52,59,0.16,Right,Normal (185+),SUB,187,78,1
12812,264033,N. Sow,23,France,59,68,0.475,Right,Normal (170-185),RES,180,65,2
12813,257003,J. Villagra,21,Chile,65,75,1.5,Right,Lean (170-185),SUB,183,69,3
12814,260572,22 F. Külekçi,20,Turkey,57,71,0.4,Right,Normal (170-185),RES,178,75,2
12815,239322,C. Zimmermann,29,Germany,70,70,1.3,Right,Normal (185+),CB,194,92,3
12816,264143,22 R. Friday,21,Nigeria,56,67,0.325,Right,Normal (170-185),LS,183,75,2
12817,262179,22 G. Bokake,19,Germany,56,68,0.35,Right,Normal (170-185),RES,182,74,2
12818,228210,L. Jackson,27,Australia,69,69,1.3,Left,Normal (185+),LCB,196,90,3
12819,165580,17 Diego Alves,31,Brazil,82,82,16.0,Left,Normal (185+),GK,187,83,4
12820,264275,J. Robinson,21,England,57,72,0.375,Left,Lean (185+),RES,190,79,2
12821,270843,D. Djamas,18,Cyprus,58,74,0,Left,Normal (170-185),RES,182,73,2
12822,268603,V. Ostrovskyi,17,Ukraine,58,71,0.475,Right,Normal (185+),RES,185,64,2
12823,264119,22 A. Ingves,19,Sweden,50,66,0.12,Right,Normal (170-185),SUB,181,70,1
12824,264029,Wang Yi,24,China PR,59,63,0.3,Right,Lean (170-185),RB,176,69,2
